,State,County,Latitude,Longitude,TotalVets,MaleVets,FemaleVets,WhiteVets,BlackVets,HispanicVets,OtherRaceVets,LessThanHSVets,HighSchOnlyVets,SomeCollegeVets,CollegeDegreeVets,EmployeedVets,UnemployeedVets
2870,VA,Virginia,38.0033855,-79.4587861,677533,584822,92710,472425,142729,33888,40600,33378,142926,229121,272106,562048,21477
2871,VA,Accomack,38.0033855,-79.4587861,2606,2316,289,2022,518,54,11,269,731,936,668,1954,65
2872,VA,Albemarle,38.0033855,-79.4587861,6705,5818,886,5893,372,195,253,323,1175,1769,3436,5550,158
2873,VA,Alleghany,38.0033855,-79.4587861,1042,993,49,990,18,33,0,127,402,368,144,634,0
2874,VA,Amelia,38.0033855,-79.4587861,980,905,73,818,110,27,52,43,404,369,161,742,0
2875,VA,Amherst,38.0033855,-79.4587861,2565,2405,159,2165,339,0,60,373,837,979,374,2093,0
2876,VA,Appomattox,38.0033855,-79.4587861,1407,1299,107,1238,151,4,12,198,366,674,167,1124,24
2877,VA,Arlington,38.0033855,-79.4587861,12177,10397,1779,9228,1122,1049,1167,366,746,1796,9267,11087,252
2878,VA,Augusta,38.0033855,-79.4587861,5648,5303,345,5258,245,55,96,441,2234,1860,1111,4224,127
2879,VA,Bath,38.0033855,-79.4587861,373,351,21,373,0,0,0,16,189,136,30,231,89
2880,VA,Bedford,38.0033855,-79.4587861,6607,5956,651,6184,234,139,59,515,1706,2208,2176,5079,184
2881,VA,Bland,38.0033855,-79.4587861,362,341,20,362,0,0,0,24,214,56,66,251,30
2882,VA,Botetourt,38.0033855,-79.4587861,2867,2541,325,2715,51,88,45,178,892,1053,744,2162,50
2883,VA,Brunswick,38.0033855,-79.4587861,1333,1245,88,752,543,71,37,77,335,615,305,995,192
2884,VA,Buchanan,38.0033855,-79.4587861,806,750,55,750,23,14,31,281,235,169,118,318,0
2885,VA,Buckingham,38.0033855,-79.4587861,1237,1100,136,873,291,58,36,195,534,382,124,715,13
2886,VA,Campbell,38.0033855,-79.4587861,4051,3871,179,3249,682,7,112,371,1259,1543,876,3120,15
2887,VA,Caroline,38.0033855,-79.4587861,2613,2344,268,1859,712,30,13,190,1001,881,539,2234,142
2888,VA,Carroll,38.0033855,-79.4587861,1880,1746,132,1855,8,8,16,225,653,681,319,1091,0
2889,VA,Charles City,38.0033855,-79.4587861,561,515,46,346,170,18,32,74,204,180,101,433,0
2890,VA,Charlotte,38.0033855,-79.4587861,826,733,92,667,139,0,17,86,401,269,68,663,96
2891,VA,Chesterfield,38.0033855,-79.4587861,25184,21759,3424,16964,6604,926,1029,863,5577,8846,9896,21136,1002
2892,VA,Clarke,38.0033855,-79.4587861,1095,1036,59,983,82,21,10,87,308,339,360,1088,57
2893,VA,Craig,38.0033855,-79.4587861,320,286,34,313,0,0,7,23,76,179,42,272,0
2894,VA,Culpeper,38.0033855,-79.4587861,3795,3475,320,2918,661,225,111,328,844,1489,1132,3134,126
2895,VA,Cumberland,38.0033855,-79.4587861,798,704,93,498,249,12,38,121,211,277,187,715,0
2896,VA,Dickenson,38.0033855,-79.4587861,925,869,55,899,8,0,17,160,418,278,68,455,82
2897,VA,Dinwiddie,38.0033855,-79.4587861,2133,1996,135,1448,570,65,49,231,681,731,488,1727,221
2898,VA,Essex,38.0033855,-79.4587861,636,613,22,477,147,0,10,61,256,227,90,465,0
2899,VA,Fairfax,38.0033855,-79.4587861,73603,62228,11374,54774,7807,4780,7460,1189,5273,14106,53033,64763,1748
2900,VA,Fauquier,38.0033855,-79.4587861,6120,5571,547,5301,490,170,167,173,1558,2022,2365,5029,155
2901,VA,Floyd,38.0033855,-79.4587861,862,805,56,831,5,25,0,112,333,330,86,661,77
2902,VA,Fluvanna,38.0033855,-79.4587861,2279,2086,191,1924,249,59,47,88,577,752,860,1679,0
2903,VA,Franklin,38.0033855,-79.4587861,4144,3897,246,3848,236,30,28,498,982,1602,1062,3161,20
2904,VA,Frederick,38.0033855,-79.4587861,6478,5898,579,6071,195,100,126,407,1844,2177,2048,5273,158
2905,VA,Giles,38.0033855,-79.4587861,983,875,107,966,7,5,7,57,373,405,146,751,0
2906,VA,Gloucester,38.0033855,-79.4587861,4341,3793,547,3612,485,199,102,143,1342,1816,1038,3488,78
2907,VA,Goochland,38.0033855,-79.4587861,1530,1371,158,1280,190,48,10,42,335,631,520,1268,194
2908,VA,Grayson,38.0033855,-79.4587861,981,881,99,926,12,19,27,107,259,503,111,390,154
2909,VA,Greene,38.0033855,-79.4587861,1464,1315,148,1278,59,21,105,73,292,609,488,1228,184
2910,VA,Greensville,38.0033855,-79.4587861,868,803,65,402,437,18,29,58,396,333,79,376,14
2911,VA,Halifax,38.0033855,-79.4587861,2476,2210,265,1584,807,60,30,284,924,954,312,1667,21
2912,VA,Hanover,38.0033855,-79.4587861,7272,6575,697,6355,523,220,191,407,1874,2429,2560,6472,75
2913,VA,Henrico,38.0033855,-79.4587861,17967,15815,2151,11408,5466,473,877,753,3981,6118,7113,15137,647
2914,VA,Henry,38.0033855,-79.4587861,3804,3442,361,2977,766,0,59,473,1361,1406,562,2406,684
2915,VA,Highland,38.0033855,-79.4587861,297,289,7,297,0,0,0,53,105,60,77,184,0
2916,VA,Isle of Wight,38.0033855,-79.4587861,3806,3325,480,3007,635,86,128,170,842,1559,1232,3074,207
2917,VA,James City,38.0033855,-79.4587861,9601,8267,1333,7922,791,501,460,206,1026,2755,5613,8141,291
2918,VA,King and Queen,38.0033855,-79.4587861,503,474,29,408,68,0,27,19,184,198,100,352,0
2919,VA,King George,38.0033855,-79.4587861,3367,2916,450,2684,440,131,125,87,751,1199,1328,2896,19
2920,VA,King William,38.0033855,-79.4587861,1137,1077,58,935,191,0,10,94,303,550,188,1004,50
2921,VA,Lancaster,38.0033855,-79.4587861,1242,1150,91,1023,204,14,0,88,293,322,537,977,125
2922,VA,Lee,38.0033855,-79.4587861,1402,1366,35,1327,68,5,0,191,459,598,151,695,129
2923,VA,Loudoun,38.0033855,-79.4587861,21956,19171,2784,16339,2472,1654,1939,404,2563,6093,12895,20017,390
2924,VA,Louisa,38.0033855,-79.4587861,3259,2957,302,2571,551,55,79,417,838,1166,835,2521,23
2925,VA,Lunenburg,38.0033855,-79.4587861,1085,1053,30,758,292,6,32,210,300,461,112,697,0
2926,VA,Madison,38.0033855,-79.4587861,822,773,47,726,64,30,30,91,222,280,225,528,0
2927,VA,Mathews,38.0033855,-79.4587861,1097,1012,83,933,38,16,124,0,379,519,198,1097,0
2928,VA,Mecklenburg,38.0033855,-79.4587861,2388,2185,203,1751,598,8,28,188,746,834,617,1430,58
2929,VA,Middlesex,38.0033855,-79.4587861,1143,1091,51,982,131,11,17,114,331,431,266,742,0
2930,VA,Montgomery,38.0033855,-79.4587861,4522,4195,325,4078,355,63,24,141,1390,1271,1718,3307,0
2931,VA,Nelson,38.0033855,-79.4587861,1207,1081,125,869,229,68,40,28,427,369,383,837,0
2932,VA,New Kent,38.0033855,-79.4587861,1944,1786,156,1551,338,16,39,55,634,783,469,1522,0
2933,VA,Northampton,38.0033855,-79.4587861,1055,909,145,733,237,105,13,67,456,303,228,809,19
2934,VA,Northumberland,38.0033855,-79.4587861,1335,1263,71,1036,278,0,19,6,444,394,489,1030,0
2935,VA,Nottoway,38.0033855,-79.4587861,1159,1071,88,752,386,19,0,188,323,454,192,727,70
2936,VA,Orange,38.0033855,-79.4587861,3183,3085,98,2694,424,44,19,172,1070,970,970,2738,129
2937,VA,Page,38.0033855,-79.4587861,1710,1497,212,1626,30,53,34,265,720,481,242,1404,44
2938,VA,Patrick,38.0033855,-79.4587861,1089,937,151,988,84,10,5,158,408,335,188,784,37
2939,VA,Pittsylvania,38.0033855,-79.4587861,4149,3870,279,3200,875,16,70,550,1446,1590,561,2889,71
2940,VA,Powhatan,38.0033855,-79.4587861,2185,2019,166,2030,100,0,53,190,644,785,564,1724,74
2941,VA,Prince Edward,38.0033855,-79.4587861,1265,1112,152,840,415,5,2,69,473,337,383,846,49
2942,VA,Prince George,38.0033855,-79.4587861,4654,3793,860,2294,1763,634,324,168,1027,1958,1498,3288,166
2943,VA,Prince William,38.0033855,-79.4587861,42139,34849,7289,23687,12223,3985,3626,1081,5684,13121,22252,37988,694
2944,VA,Pulaski,38.0033855,-79.4587861,2603,2428,173,2420,118,7,54,213,802,928,658,2116,138
2945,VA,Rappahannock,38.0033855,-79.4587861,629,561,67,597,0,0,32,37,134,154,302,515,0
2946,VA,Richmond,38.0033855,-79.4587861,664,656,7,378,182,23,83,104,234,244,79,159,0
2947,VA,Roanoke,38.0033855,-79.4587861,6541,6094,446,5940,408,143,89,349,1461,2465,2264,5131,100
2948,VA,Rockbridge,38.0033855,-79.4587861,1707,1579,127,1514,156,0,35,243,402,547,513,1178,24
2949,VA,Rockingham,38.0033855,-79.4587861,4423,4038,384,4208,113,108,60,426,1519,1380,1096,3527,50
2950,VA,Russell,38.0033855,-79.4587861,1268,1117,150,1168,5,72,22,260,392,444,169,870,83
2951,VA,Scott,38.0033855,-79.4587861,1498,1443,54,1455,0,8,34,294,558,498,146,801,80
2952,VA,Shenandoah,38.0033855,-79.4587861,3374,3127,246,3234,28,89,44,352,1281,895,844,2735,5
2953,VA,Smyth,38.0033855,-79.4587861,2147,2028,117,2102,18,20,3,345,787,702,311,1370,126
2954,VA,Southampton,38.0033855,-79.4587861,1852,1700,152,1231,468,42,121,160,478,853,360,1105,247
2955,VA,Spotsylvania,38.0033855,-79.4587861,14009,12538,1470,10131,2680,797,804,388,2733,4501,6385,12248,158
2956,VA,Stafford,38.0033855,-79.4587861,20297,16712,3584,12918,4754,1908,1463,252,3016,6191,10837,18196,432
2957,VA,Surry,38.0033855,-79.4587861,707,652,55,445,250,9,8,41,294,193,177,600,13
2958,VA,Sussex,38.0033855,-79.4587861,974,794,179,469,467,0,36,76,462,246,188,712,23
2959,VA,Tazewell,38.0033855,-79.4587861,2429,2370,59,2318,59,27,29,448,804,857,318,1394,0
2960,VA,Warren,38.0033855,-79.4587861,3200,2975,225,2905,199,59,68,155,1169,1112,762,2645,246
2961,VA,Washington,38.0033855,-79.4587861,3537,3373,162,3388,59,36,52,534,1091,1206,704,2627,321
2962,VA,Westmoreland,38.0033855,-79.4587861,2024,1682,341,1440,384,118,80,209,532,834,447,1489,214
2963,VA,Wise,38.0033855,-79.4587861,2193,2008,183,1923,173,33,68,457,814,697,222,1228,182
2964,VA,Wythe,38.0033855,-79.4587861,2240,2107,133,2140,65,8,25,414,880,634,311,1631,119
2965,VA,York,38.0033855,-79.4587861,9508,7705,1802,7065,1344,622,737,236,1294,2940,5037,8445,305
2966,VA,Alexandria,38.0033855,-79.4587861,11220,9453,1766,7917,2001,754,789,212,903,2283,7820,10019,155
2967,VA,Bedford,38.0033855,-79.4587861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2968,VA,Bristol,38.0033855,-79.4587861,1216,1165,49,1158,47,0,9,111,356,322,424,612,0
2969,VA,Buena Vista,38.0033855,-79.4587861,418,371,46,391,27,0,0,19,169,80,148,330,0
2970,VA,Charlottesville,38.0033855,-79.4587861,1677,1508,168,1210,425,41,12,77,313,631,655,1374,0
2971,VA,Chesapeake,38.0033855,-79.4587861,26832,21846,4985,16656,7961,1106,1581,864,5692,11276,8998,22377,972
2972,VA,Colonial Heights,38.0033855,-79.4587861,1681,1446,234,1337,230,98,56,48,385,685,563,1326,63
2973,VA,Covington,38.0033855,-79.4587861,418,395,23,365,19,24,7,99,147,123,47,322,0
2974,VA,Danville,38.0033855,-79.4587861,2915,2561,353,1518,1291,0,104,318,987,1277,331,1811,287
2975,VA,Emporia,38.0033855,-79.4587861,194,174,19,58,135,0,0,38,53,50,51,139,6
2976,VA,Fairfax,38.0033855,-79.4587861,1423,1247,175,1174,71,88,117,24,87,254,1056,1298,0
2977,VA,Falls Church,38.0033855,-79.4587861,908,722,185,689,79,77,89,0,8,172,727,880,28
2978,VA,Franklin,38.0033855,-79.4587861,579,460,118,328,250,0,0,11,185,269,112,513,0
2979,VA,Fredericksburg,38.0033855,-79.4587861,1877,1594,282,1108,610,98,80,78,354,633,810,1738,19
2980,VA,Galax,38.0033855,-79.4587861,532,465,66,409,108,13,0,72,207,195,56,339,0
2981,VA,Hampton,38.0033855,-79.4587861,18797,14917,3879,7850,9267,910,1167,553,4977,7621,5644,14766,742
2982,VA,Harrisonburg,38.0033855,-79.4587861,1236,1028,207,995,116,89,100,32,364,430,408,741,187
2983,VA,Hopewell,38.0033855,-79.4587861,2073,1588,484,959,962,100,74,125,738,795,412,1572,64
2984,VA,Lexington,38.0033855,-79.4587861,293,241,51,242,40,9,0,23,85,92,92,134,0
2985,VA,Lynchburg,38.0033855,-79.4587861,4755,4295,458,3291,1216,180,138,272,1494,1338,1649,3639,30
2986,VA,Manassas,38.0033855,-79.4587861,2316,2017,298,1449,479,259,232,53,399,975,887,1934,60
2987,VA,Manassas Park,38.0033855,-79.4587861,916,757,158,523,278,105,56,56,211,287,360,860,20
2988,VA,Martinsville,38.0033855,-79.4587861,734,680,53,343,327,6,56,72,243,256,161,495,38
2989,VA,Newport News,38.0033855,-79.4587861,19513,15881,3631,9079,8475,1266,1241,525,4694,8942,5351,15870,997
2990,VA,Norfolk,38.0033855,-79.4587861,26924,22438,4485,14729,9020,1826,2098,1483,6231,11590,7618,21870,1400
2991,VA,Norton,38.0033855,-79.4587861,230,230,0,230,0,0,0,32,30,129,38,160,0
2992,VA,Petersburg,38.0033855,-79.4587861,2491,2135,355,439,1902,40,114,133,657,1041,658,1788,72
2993,VA,Poquoson,38.0033855,-79.4587861,1428,1286,141,1278,10,84,69,19,305,403,700,1161,42
2994,VA,Portsmouth,38.0033855,-79.4587861,10238,8333,1904,4390,4854,475,769,662,2611,4788,2175,7921,334
2995,VA,Radford,38.0033855,-79.4587861,830,674,155,724,42,4,59,42,234,386,166,637,0
2996,VA,Richmond,38.0033855,-79.4587861,11806,10240,1565,4782,6353,227,566,1662,2714,4123,3305,8373,524
2997,VA,Roanoke,38.0033855,-79.4587861,6467,5911,556,4381,1565,146,380,670,1884,2256,1655,4635,396
2998,VA,Salem,38.0033855,-79.4587861,1747,1632,115,1595,78,38,36,153,438,686,468,1229,116
2999,VA,Staunton,38.0033855,-79.4587861,1764,1486,277,1526,187,42,39,101,554,668,438,1453,45
3000,VA,Suffolk,38.0033855,-79.4587861,10917,9065,1851,6023,3980,533,663,350,2732,4207,3626,9376,538
3001,VA,Virginia Beach,38.0033855,-79.4587861,56598,47107,9490,36775,11584,4092,5835,1427,10274,24700,20195,48286,2084
3002,VA,Waynesboro,38.0033855,-79.4587861,1587,1436,151,1226,264,43,51,107,530,539,410,1264,139
3003,VA,Williamsburg,38.0033855,-79.4587861,1009,927,81,814,145,10,38,17,85,200,705,876,62
3004,VA,Winchester,38.0033855,-79.4587861,1745,1551,193,1344,272,61,116,138,435,605,565,1615,62
3005,WA,Washington,38.8993487,-77.0145665,529784,476612,53171,442079,26397,24147,45838,20218,116764,226488,166312,411855,21477
3006,WA,Adams,38.8993487,-77.0145665,544,501,43,457,12,71,36,38,251,163,90,345,10
3007,WA,Asotin,38.8993487,-77.0145665,2080,1762,317,2059,0,13,21,112,556,1021,389,1490,73
3008,WA,Benton,38.8993487,-77.0145665,12844,11464,1379,11822,122,408,619,296,2321,5749,4476,9894,240
3009,WA,Chelan,38.8993487,-77.0145665,4837,4245,591,4450,67,214,176,328,1221,1882,1404,4014,0
3010,WA,Clallam,38.8993487,-77.0145665,8988,8334,653,8386,22,171,435,300,2049,3938,2698,6555,374
3011,WA,Clark,38.8993487,-77.0145665,32800,29956,2843,29310,676,1162,2037,1239,6900,14698,9960,26946,1242
3012,WA,Columbia,38.8993487,-77.0145665,393,312,80,378,0,10,3,28,127,127,109,309,0
3013,WA,Cowlitz,38.8993487,-77.0145665,9522,9029,492,8817,113,176,522,512,2902,4564,1542,6375,531
3014,WA,Douglas,38.8993487,-77.0145665,2392,2286,104,2229,14,104,101,98,847,920,524,1914,150
3015,WA,Ferry,38.8993487,-77.0145665,856,818,37,759,0,0,96,116,246,295,197,277,0
3016,WA,Franklin,38.8993487,-77.0145665,3734,3502,231,2961,193,416,382,201,822,1833,876,3055,0
3017,WA,Garfield,38.8993487,-77.0145665,252,228,24,240,0,0,12,3,41,153,52,197,33
3018,WA,Grant,38.8993487,-77.0145665,5485,5109,376,4616,35,648,357,428,1367,2529,1159,4330,392
3019,WA,Grays Harbor,38.8993487,-77.0145665,7118,6504,614,6537,82,256,273,398,2398,3057,1263,4056,277
3020,WA,Island,38.8993487,-77.0145665,11962,10374,1587,10129,471,426,1009,208,2192,5567,3993,9343,586
3021,WA,Jefferson,38.8993487,-77.0145665,3776,3461,313,3485,35,81,198,101,593,1311,1769,2460,10
3022,WA,King,38.8993487,-77.0145665,100581,91615,8964,78573,7358,4576,12046,3299,18433,37196,41652,82284,4457
3023,WA,Kitsap,38.8993487,-77.0145665,33029,29260,3768,27243,1333,1717,3334,854,5992,15901,10280,26184,1112
3024,WA,Kittitas,38.8993487,-77.0145665,3219,2980,237,3069,36,39,84,136,701,1539,841,2519,36
3025,WA,Klickitat,38.8993487,-77.0145665,2391,2216,175,2257,1,28,117,120,685,843,741,1599,19
3026,WA,Lewis,38.8993487,-77.0145665,7335,6872,462,6827,41,171,377,481,2096,3451,1305,4946,276
3027,WA,Lincoln,38.8993487,-77.0145665,1106,1034,72,1059,4,19,23,44,350,465,245,762,15
3028,WA,Mason,38.8993487,-77.0145665,6917,6386,530,6192,72,275,422,440,1896,3034,1544,4182,274
3029,WA,Okanogan,38.8993487,-77.0145665,3362,3138,223,2867,88,115,307,191,1060,1421,687,2316,250
3030,WA,Pacific,38.8993487,-77.0145665,2537,2306,230,2382,0,76,96,173,800,988,575,1535,231
3031,WA,Pend Oreille,38.8993487,-77.0145665,1482,1371,111,1398,3,18,81,38,422,666,355,787,29
3032,WA,Pierce,38.8993487,-77.0145665,86002,75139,10862,62467,10230,5122,10077,2735,20637,37785,24843,67354,3716
3033,WA,San Juan,38.8993487,-77.0145665,1479,1396,82,1369,10,45,58,13,176,455,834,979,62
3034,WA,Skagit,38.8993487,-77.0145665,10877,9845,1031,10024,151,410,516,467,2553,4454,3402,8464,380
3035,WA,Skamania,38.8993487,-77.0145665,1170,1109,61,1111,0,0,59,72,266,547,282,717,86
3036,WA,Snohomish,38.8993487,-77.0145665,51606,46737,4869,43338,1962,2629,4534,1901,12186,22705,14812,42523,1616
3037,WA,Spokane,38.8993487,-77.0145665,43294,38979,4314,39357,835,1038,2385,1670,9298,19581,12743,31882,2052
3038,WA,Stevens,38.8993487,-77.0145665,4516,4070,444,4133,19,17,345,300,1412,1773,1030,2990,317
3039,WA,Thurston,38.8993487,-77.0145665,28830,24743,4086,23355,1743,1565,2370,750,4930,12703,10446,22692,1476
3040,WA,Wahkiakum,38.8993487,-77.0145665,522,454,67,472,0,26,44,48,160,212,102,416,19
3041,WA,Walla Walla,38.8993487,-77.0145665,4590,3978,611,4080,85,291,258,245,818,2063,1462,3026,73
3042,WA,Whatcom,38.8993487,-77.0145665,14306,13158,1147,12735,301,651,1030,543,3318,5877,4566,10566,706
3043,WA,Whitman,38.8993487,-77.0145665,2084,1884,200,1927,16,59,128,99,395,787,801,1411,29
3044,WA,Yakima,38.8993487,-77.0145665,10966,10043,922,9189,254,1088,860,1153,3322,4263,2226,8086,299
3045,WV,West Virginia,38.9201705,-80.1816905,130536,122080,8455,122662,4283,1351,2646,11178,52923,42314,24118,90000,6342
3046,WV,Barbour,38.9201705,-80.1816905,1261,1074,186,1227,0,24,8,132,530,407,190,705,71
3047,WV,Berkeley,38.9201705,-80.1816905,9889,8890,998,8625,856,215,274,538,3369,3635,2345,7332,405
3048,WV,Boone,38.9201705,-80.1816905,1351,1277,73,1325,18,0,5,154,678,419,98,774,219
3049,WV,Braxton,38.9201705,-80.1816905,873,805,68,866,0,0,7,239,327,221,83,365,21
3050,WV,Brooke,38.9201705,-80.1816905,1907,1841,65,1886,3,15,16,115,931,612,247,1113,24
3051,WV,Cabell,38.9201705,-80.1816905,6051,5712,339,5585,249,43,188,313,2240,2015,1482,3610,349
3052,WV,Calhoun,38.9201705,-80.1816905,323,323,0,323,0,0,0,61,151,65,44,242,152
3053,WV,Clay,38.9201705,-80.1816905,521,502,18,513,0,0,7,60,285,157,18,195,30
3054,WV,Doddridge,38.9201705,-80.1816905,715,687,26,699,0,0,15,74,297,178,166,505,0
3055,WV,Fayette,38.9201705,-80.1816905,3628,3423,203,3228,322,18,59,262,1850,1140,374,2117,88
3056,WV,Gilmer,38.9201705,-80.1816905,489,458,31,411,62,0,15,98,109,178,102,315,24
3057,WV,Grant,38.9201705,-80.1816905,904,851,51,880,7,0,14,158,338,252,154,753,27
3058,WV,Greenbrier,38.9201705,-80.1816905,2736,2554,180,2607,102,0,26,130,998,968,638,1789,421
3059,WV,Hampshire,38.9201705,-80.1816905,2265,2214,50,2207,10,23,26,220,858,758,427,1411,117
3060,WV,Hancock,38.9201705,-80.1816905,2412,2311,101,2336,42,18,13,153,1037,854,366,1823,89
3061,WV,Hardy,38.9201705,-80.1816905,1213,1116,96,1115,93,0,3,98,653,338,121,694,99
3062,WV,Harrison,38.9201705,-80.1816905,4977,4767,210,4843,35,64,59,434,1793,1666,1082,3837,174
3063,WV,Jackson,38.9201705,-80.1816905,1995,1806,189,1910,14,31,38,285,900,596,212,1360,56
3064,WV,Jefferson,38.9201705,-80.1816905,5179,4555,623,4550,325,207,140,251,1255,1773,1899,4501,169
3065,WV,Kanawha,38.9201705,-80.1816905,11988,11293,695,11035,590,115,262,992,4610,3830,2553,8822,728
3066,WV,Lewis,38.9201705,-80.1816905,1275,1179,96,1275,0,0,0,130,674,328,141,925,0
3067,WV,Lincoln,38.9201705,-80.1816905,1283,1222,61,1274,0,8,0,182,717,369,13,1086,37
3068,WV,Logan,38.9201705,-80.1816905,1637,1602,33,1630,6,0,0,270,723,463,178,908,409
3069,WV,McDowell,38.9201705,-80.1816905,1013,993,19,907,85,0,18,250,438,252,72,337,52
3070,WV,Marion,38.9201705,-80.1816905,4174,3848,325,3908,170,56,37,266,1818,1378,710,3090,185
3071,WV,Marshall,38.9201705,-80.1816905,2565,2487,77,2523,23,19,5,146,1128,1084,205,1296,110
3072,WV,Mason,38.9201705,-80.1816905,1780,1624,155,1717,0,25,36,150,907,443,278,1127,0
3073,WV,Mercer,38.9201705,-80.1816905,4192,3881,310,3888,201,18,82,533,1747,1123,788,2533,342
3074,WV,Mineral,38.9201705,-80.1816905,2333,2235,97,2210,50,5,71,186,1218,658,271,1593,26
3075,WV,Mingo,38.9201705,-80.1816905,1175,1147,27,1160,15,0,0,88,590,403,90,466,59
3076,WV,Monongalia,38.9201705,-80.1816905,5094,4815,278,4790,94,30,178,317,1384,1730,1661,3619,252
3077,WV,Monroe,38.9201705,-80.1816905,1211,1163,46,1211,0,0,0,189,626,298,96,981,100
3078,WV,Morgan,38.9201705,-80.1816905,1647,1522,124,1596,39,0,11,106,666,591,281,1009,46
3079,WV,Nicholas,38.9201705,-80.1816905,1826,1744,82,1675,16,0,134,181,883,492,269,1543,249
3080,WV,Ohio,38.9201705,-80.1816905,2873,2687,184,2735,88,0,49,122,1066,973,711,2003,149
3081,WV,Pendleton,38.9201705,-80.1816905,569,550,18,569,0,0,0,137,306,63,60,406,58
3082,WV,Pleasants,38.9201705,-80.1816905,546,500,46,483,6,33,54,79,329,102,33,391,60
3083,WV,Pocahontas,38.9201705,-80.1816905,690,656,34,651,0,28,16,35,322,239,92,437,46
3084,WV,Preston,38.9201705,-80.1816905,2249,2101,146,2169,15,34,50,230,954,649,414,1531,77
3085,WV,Putnam,38.9201705,-80.1816905,3816,3527,288,3760,32,35,23,112,1440,1406,856,2993,105
3086,WV,Raleigh,38.9201705,-80.1816905,5762,5363,399,4940,395,171,332,474,2280,1805,1201,4130,317
3087,WV,Randolph,38.9201705,-80.1816905,2168,2022,145,2120,15,7,31,147,1055,604,360,1391,105
3088,WV,Ritchie,38.9201705,-80.1816905,803,785,17,761,0,0,41,87,409,205,102,530,114
3089,WV,Roane,38.9201705,-80.1816905,1093,1011,82,1074,0,5,12,164,397,337,194,679,91
3090,WV,Summers,38.9201705,-80.1816905,1072,1028,44,1033,39,0,0,90,416,420,143,759,68
3091,WV,Taylor,38.9201705,-80.1816905,1806,1613,192,1668,76,18,43,62,967,530,246,1219,54
3092,WV,Tucker,38.9201705,-80.1816905,530,520,10,520,0,0,9,77,234,153,64,268,20
3093,WV,Tyler,38.9201705,-80.1816905,626,594,30,614,0,9,10,11,293,220,101,223,0
3094,WV,Upshur,38.9201705,-80.1816905,1830,1676,153,1792,20,8,9,134,961,384,349,1558,0
3095,WV,Wayne,38.9201705,-80.1816905,2354,2248,106,2292,24,0,38,350,1042,555,405,1554,65
3096,WV,Webster,38.9201705,-80.1816905,604,591,13,604,0,0,0,187,238,73,104,416,0
3097,WV,Wetzel,38.9201705,-80.1816905,900,871,28,881,9,0,9,151,422,266,61,652,0
3098,WV,Wirt,38.9201705,-80.1816905,487,440,46,487,0,0,0,25,233,173,54,297,0
3099,WV,Wood,38.9201705,-80.1816905,6414,5968,445,6117,93,63,148,472,2049,3096,796,4192,77
3100,WV,Wyoming,38.9201705,-80.1816905,1462,1387,74,1433,24,0,2,233,746,371,111,808,362
3101,WI,Wisconsin,44.7862968,-89.8267049,331340,307153,24185,305026,11882,6862,9614,20279,117082,118381,75596,259747,11224
3102,WI,Adams,44.7862968,-89.8267049,1940,1848,91,1854,25,37,33,206,748,709,275,1204,215
3103,WI,Ashland,44.7862968,-89.8267049,1144,1085,58,1007,0,12,124,81,455,367,239,786,29
3104,WI,Barron,44.7862968,-89.8267049,3226,2977,248,3136,26,36,33,263,1325,1039,598,2404,132
3105,WI,Bayfield,44.7862968,-89.8267049,1400,1353,46,1227,0,7,165,105,419,497,377,1066,58
3106,WI,Brown,44.7862968,-89.8267049,13973,12927,1045,12988,191,254,648,804,5016,4860,3291,11802,509
3107,WI,Buffalo,44.7862968,-89.8267049,893,857,35,879,0,0,12,93,418,247,133,644,0
3108,WI,Burnett,44.7862968,-89.8267049,1577,1489,86,1469,4,15,87,114,618,549,295,1060,36
3109,WI,Calumet,44.7862968,-89.8267049,2625,2416,209,2545,20,11,56,183,991,1001,448,2191,109
3110,WI,Chippewa,44.7862968,-89.8267049,4457,4231,225,4309,69,28,71,262,1842,1583,768,3346,169
3111,WI,Clark,44.7862968,-89.8267049,1852,1740,110,1793,13,22,28,196,836,607,210,1450,53
3112,WI,Columbia,44.7862968,-89.8267049,3802,3431,371,3716,5,58,52,204,1535,1313,748,3087,70
3113,WI,Crawford,44.7862968,-89.8267049,1179,1096,83,1160,0,10,7,78,501,406,191,880,58
3114,WI,Dane,44.7862968,-89.8267049,23162,21198,1964,21207,855,528,726,779,5418,7693,9270,19649,662
3115,WI,Dodge,44.7862968,-89.8267049,5850,5460,389,5606,48,135,96,475,2531,2010,831,4810,168
3116,WI,Door,44.7862968,-89.8267049,1988,1830,157,1911,2,12,61,90,585,682,629,1583,97
3117,WI,Douglas,44.7862968,-89.8267049,3394,3190,203,3275,15,19,86,197,1217,1267,711,2460,112
3118,WI,Dunn,44.7862968,-89.8267049,2549,2339,210,2496,0,18,45,140,874,966,567,1929,83
3119,WI,Eau Claire,44.7862968,-89.8267049,5766,5238,526,5613,17,24,132,237,1747,2257,1522,4750,44
3120,WI,Florence,44.7862968,-89.8267049,452,428,23,445,0,0,5,19,202,153,75,343,0
