,State,County,Latitude,Longitude,AveragePop2015to2019
2944,VA,Rockbridge,38.0033855,-79.4587861,22569.6
2945,VA,Rockingham,38.0033855,-79.4587861,80283.6
2946,VA,Russell,38.0033855,-79.4587861,27140.6
2947,VA,Scott,38.0033855,-79.4587861,21901.8
2948,VA,Shenandoah,38.0033855,-79.4587861,43224.0
2949,VA,Smyth,38.0033855,-79.4587861,30766.8
2950,VA,Southampton,38.0033855,-79.4587861,17880.2
2951,VA,Spotsylvania,38.0033855,-79.4587861,132833.0
2952,VA,Stafford,38.0033855,-79.4587861,146773.4
2953,VA,Surry,38.0033855,-79.4587861,6522.6
2954,VA,Sussex,38.0033855,-79.4587861,11377.0
2955,VA,Tazewell,38.0033855,-79.4587861,41603.2
2956,VA,Warren,38.0033855,-79.4587861,39492.0
2957,VA,Washington,38.0033855,-79.4587861,54070.8
2958,VA,Westmoreland,38.0033855,-79.4587861,17751.0
2959,VA,Wise,38.0033855,-79.4587861,38486.2
2960,VA,Wythe,38.0033855,-79.4587861,28844.0
2961,VA,York,38.0033855,-79.4587861,67982.4
2962,VA,Alexandria,38.0033855,-79.4587861,157612.8
2963,VA,Bristol,38.0033855,-79.4587861,16912.2
2964,VA,Buena Vista,38.0033855,-79.4587861,6483.6
2965,VA,Charlottesville,38.0033855,-79.4587861,47095.8
2966,VA,Chesapeake,38.0033855,-79.4587861,239982.4
2967,VA,Colonial Heights,38.0033855,-79.4587861,17428.0
2968,VA,Covington,38.0033855,-79.4587861,5598.4
2969,VA,Danville,38.0033855,-79.4587861,41069.8
2970,VA,Emporia,38.0033855,-79.4587861,5442.4
2971,VA,Fairfax,38.0033855,-79.4587861,23531.0
2972,VA,Falls Church,38.0033855,-79.4587861,14127.8
2973,VA,Franklin,38.0033855,-79.4587861,8146.6
2974,VA,Fredericksburg,38.0033855,-79.4587861,28621.6
2975,VA,Galax,38.0033855,-79.4587861,6516.6
2976,VA,Hampton,38.0033855,-79.4587861,135040.6
2977,VA,Harrisonburg,38.0033855,-79.4587861,53273.0
2978,VA,Hopewell,38.0033855,-79.4587861,22456.4
2979,VA,Lexington,38.0033855,-79.4587861,7241.4
2980,VA,Lynchburg,38.0033855,-79.4587861,80568.8
2981,VA,Manassas,38.0033855,-79.4587861,41174.0
2982,VA,Manassas Park,38.0033855,-79.4587861,16986.0
2983,VA,Martinsville,38.0033855,-79.4587861,12851.8
2984,VA,Newport News,38.0033855,-79.4587861,179672.4
2985,VA,Norfolk,38.0033855,-79.4587861,244601.4
2986,VA,Norton,38.0033855,-79.4587861,3970.4
2987,VA,Petersburg,38.0033855,-79.4587861,31362.2
2988,VA,Poquoson,38.0033855,-79.4587861,12090.4
2989,VA,Portsmouth,38.0033855,-79.4587861,95097.4
2990,VA,Radford,38.0033855,-79.4587861,17690.6
2991,VA,Richmond,38.0033855,-79.4587861,226622.4
2992,VA,Roanoke,38.0033855,-79.4587861,99228.8
2993,VA,Salem,38.0033855,-79.4587861,25316.6
2994,VA,Staunton,38.0033855,-79.4587861,24432.0
2995,VA,Suffolk,38.0033855,-79.4587861,90092.8
2996,VA,Virginia Beach,38.0033855,-79.4587861,450201.2
2997,VA,Waynesboro,38.0033855,-79.4587861,22140.4
2998,VA,Williamsburg,38.0033855,-79.4587861,14926.8
2999,VA,Winchester,38.0033855,-79.4587861,27896.6
3000,WA,Washington,38.8993487,-77.0145665,7404110.4
3001,WA,Adams,38.8993487,-77.0145665,19594.4
3002,WA,Asotin,38.8993487,-77.0145665,22421.2
3003,WA,Benton,38.8993487,-77.0145665,197517.6
3004,WA,Chelan,38.8993487,-77.0145665,76229.2
3005,WA,Clallam,38.8993487,-77.0145665,75392.2
3006,WA,Clark,38.8993487,-77.0145665,473252.0
3007,WA,Columbia,38.8993487,-77.0145665,3992.2
3008,WA,Cowlitz,38.8993487,-77.0145665,106777.8
3009,WA,Douglas,38.8993487,-77.0145665,42023.2
3010,WA,Ferry,38.8993487,-77.0145665,7578.4
3011,WA,Franklin,38.8993487,-77.0145665,92009.4
3012,WA,Garfield,38.8993487,-77.0145665,2229.6
3013,WA,Grant,38.8993487,-77.0145665,95502.0
3014,WA,Grays Harbor,38.8993487,-77.0145665,72778.8
3015,WA,Island,38.8993487,-77.0145665,82866.4
3016,WA,Jefferson,38.8993487,-77.0145665,31285.2
3017,WA,King,38.8993487,-77.0145665,2195502.0
3018,WA,Kitsap,38.8993487,-77.0145665,265882.4
3019,WA,Kittitas,38.8993487,-77.0145665,45897.2
3020,WA,Klickitat,38.8993487,-77.0145665,21720.6
3021,WA,Lewis,38.8993487,-77.0145665,78145.2
3022,WA,Lincoln,38.8993487,-77.0145665,10574.0
3023,WA,Mason,38.8993487,-77.0145665,63804.2
3024,WA,Okanogan,38.8993487,-77.0145665,41842.0
3025,WA,Pacific,38.8993487,-77.0145665,21688.2
3026,WA,Pend Oreille,38.8993487,-77.0145665,13377.2
3027,WA,Pierce,38.8993487,-77.0145665,877012.6
3028,WA,San Juan,38.8993487,-77.0145665,16788.4
3029,WA,Skagit,38.8993487,-77.0145665,125612.4
3030,WA,Skamania,38.8993487,-77.0145665,11753.4
3031,WA,Snohomish,38.8993487,-77.0145665,798807.8
3032,WA,Spokane,38.8993487,-77.0145665,505504.6
3033,WA,Stevens,38.8993487,-77.0145665,44655.4
3034,WA,Thurston,38.8993487,-77.0145665,279710.6
3035,WA,Wahkiakum,38.8993487,-77.0145665,4267.6
3036,WA,Walla Walla,38.8993487,-77.0145665,60365.4
3037,WA,Whatcom,38.8993487,-77.0145665,220821.4
3038,WA,Whitman,38.8993487,-77.0145665,49231.4
3039,WA,Yakima,38.8993487,-77.0145665,249696.8
3040,WV,West Virginia,38.9201705,-80.1816905,1817303.0
3041,WV,Barbour,38.9201705,-80.1816905,16633.0
3042,WV,Berkeley,38.9201705,-80.1816905,115329.4
3043,WV,Boone,38.9201705,-80.1816905,22368.0
3044,WV,Braxton,38.9201705,-80.1816905,14189.6
3045,WV,Brooke,38.9201705,-80.1816905,22458.8
3046,WV,Cabell,38.9201705,-80.1816905,94339.0
3047,WV,Calhoun,38.9201705,-80.1816905,7294.6
3048,WV,Clay,38.9201705,-80.1816905,8708.8
3049,WV,Doddridge,38.9201705,-80.1816905,8560.2
3050,WV,Fayette,38.9201705,-80.1816905,43576.2
3051,WV,Gilmer,38.9201705,-80.1816905,8040.6
3052,WV,Grant,38.9201705,-80.1816905,11615.6
3053,WV,Greenbrier,38.9201705,-80.1816905,35154.8
3054,WV,Hampshire,38.9201705,-80.1816905,23309.0
3055,WV,Hancock,38.9201705,-80.1816905,29382.8
3056,WV,Hardy,38.9201705,-80.1816905,13805.4
3057,WV,Harrison,38.9201705,-80.1816905,67907.8
3058,WV,Jackson,38.9201705,-80.1816905,28907.4
3059,WV,Jefferson,38.9201705,-80.1816905,56505.8
3060,WV,Kanawha,38.9201705,-80.1816905,183279.4
3061,WV,Lewis,38.9201705,-80.1816905,16166.2
3062,WV,Lincoln,38.9201705,-80.1816905,20850.2
3063,WV,Logan,38.9201705,-80.1816905,33154.2
3064,WV,McDowell,38.9201705,-80.1816905,18660.8
3065,WV,Marion,38.9201705,-80.1816905,56355.4
3066,WV,Marshall,38.9201705,-80.1816905,31307.8
3067,WV,Mason,38.9201705,-80.1816905,26820.2
3068,WV,Mercer,38.9201705,-80.1816905,59918.8
3069,WV,Mineral,38.9201705,-80.1816905,27167.2
3070,WV,Mingo,38.9201705,-80.1816905,24290.0
3071,WV,Monongalia,38.9201705,-80.1816905,105473.8
3072,WV,Monroe,38.9201705,-80.1816905,13401.2
3073,WV,Morgan,38.9201705,-80.1816905,17709.2
3074,WV,Nicholas,38.9201705,-80.1816905,25077.6
3075,WV,Ohio,38.9201705,-80.1816905,42143.0
3076,WV,Pendleton,38.9201705,-80.1816905,7001.2
3077,WV,Pleasants,38.9201705,-80.1816905,7481.8
3078,WV,Pocahontas,38.9201705,-80.1816905,8449.8
3079,WV,Preston,38.9201705,-80.1816905,33682.6
3080,WV,Putnam,38.9201705,-80.1816905,56610.2
3081,WV,Raleigh,38.9201705,-80.1816905,75251.6
3082,WV,Randolph,38.9201705,-80.1816905,28929.8
3083,WV,Ritchie,38.9201705,-80.1816905,9844.4
3084,WV,Roane,38.9201705,-80.1816905,14019.8
3085,WV,Summers,38.9201705,-80.1816905,12848.4
3086,WV,Taylor,38.9201705,-80.1816905,16863.8
3087,WV,Tucker,38.9201705,-80.1816905,6982.0
3088,WV,Tyler,38.9201705,-80.1816905,8811.2
3089,WV,Upshur,38.9201705,-80.1816905,24502.0
3090,WV,Wayne,38.9201705,-80.1816905,40302.6
3091,WV,Webster,38.9201705,-80.1816905,8385.6
3092,WV,Wetzel,38.9201705,-80.1816905,15435.6
3093,WV,Wirt,38.9201705,-80.1816905,5797.8
3094,WV,Wood,38.9201705,-80.1816905,84960.4
3095,WV,Wyoming,38.9201705,-80.1816905,21280.6
3096,WI,Wisconsin,44.7862968,-89.8267049,5790718.8
3097,WI,Adams,44.7862968,-89.8267049,20094.2
3098,WI,Ashland,44.7862968,-89.8267049,15617.4
3099,WI,Barron,44.7862968,-89.8267049,45228.8
3100,WI,Bayfield,44.7862968,-89.8267049,14993.4
3101,WI,Brown,44.7862968,-89.8267049,261367.8
3102,WI,Buffalo,44.7862968,-89.8267049,13125.8
3103,WI,Burnett,44.7862968,-89.8267049,15289.4
3104,WI,Calumet,44.7862968,-89.8267049,49928.2
3105,WI,Chippewa,44.7862968,-89.8267049,63891.6
3106,WI,Clark,44.7862968,-89.8267049,34578.6
3107,WI,Columbia,44.7862968,-89.8267049,57133.2
3108,WI,Crawford,44.7862968,-89.8267049,16234.6
3109,WI,Dane,44.7862968,-89.8267049,536078.4
3110,WI,Dodge,44.7862968,-89.8267049,87715.0
3111,WI,Door,44.7862968,-89.8267049,27472.0
3112,WI,Douglas,44.7862968,-89.8267049,43295.0
3113,WI,Dunn,44.7862968,-89.8267049,44758.8
3114,WI,Eau Claire,44.7862968,-89.8267049,103514.0
3115,WI,Florence,44.7862968,-89.8267049,4315.0
3116,WI,Fond du Lac,44.7862968,-89.8267049,102597.4
3117,WI,Forest,44.7862968,-89.8267049,8995.0
3118,WI,Grant,44.7862968,-89.8267049,51733.4
3119,WI,Green,44.7862968,-89.8267049,36895.8
3120,WI,Green Lake,44.7862968,-89.8267049,18755.2
3121,WI,Iowa,44.7862968,-89.8267049,23618.2
3122,WI,Iron,44.7862968,-89.8267049,5687.2
3123,WI,Jackson,44.7862968,-89.8267049,20521.6
3124,WI,Jefferson,44.7862968,-89.8267049,84700.6
3125,WI,Juneau,44.7862968,-89.8267049,26478.4
3126,WI,Kenosha,44.7862968,-89.8267049,168524.0
3127,WI,Kewaunee,44.7862968,-89.8267049,20386.8
3128,WI,La Crosse,44.7862968,-89.8267049,117894.0
3129,WI,Lafayette,44.7862968,-89.8267049,16714.8
3130,WI,Langlade,44.7862968,-89.8267049,19146.2
3131,WI,Lincoln,44.7862968,-89.8267049,27743.6
3132,WI,Manitowoc,44.7862968,-89.8267049,79185.2
3133,WI,Marathon,44.7862968,-89.8267049,135396.0
3134,WI,Marinette,44.7862968,-89.8267049,40391.2
3135,WI,Marquette,44.7862968,-89.8267049,15304.2
3136,WI,Menominee,44.7862968,-89.8267049,4557.2
3137,WI,Milwaukee,44.7862968,-89.8267049,951225.8
3138,WI,Monroe,44.7862968,-89.8267049,45770.8
3139,WI,Oconto,44.7862968,-89.8267049,37646.4
3140,WI,Oneida,44.7862968,-89.8267049,35381.4
3141,WI,Outagamie,44.7862968,-89.8267049,185700.2
3142,WI,Ozaukee,44.7862968,-89.8267049,88597.4
3143,WI,Pepin,44.7862968,-89.8267049,7264.8
3144,WI,Pierce,44.7862968,-89.8267049,41977.4
3145,WI,Polk,44.7862968,-89.8267049,43438.0
3146,WI,Portage,44.7862968,-89.8267049,70631.6
3147,WI,Price,44.7862968,-89.8267049,13415.8
3148,WI,Racine,44.7862968,-89.8267049,195602.2
3149,WI,Richland,44.7862968,-89.8267049,17459.2
3150,WI,Rock,44.7862968,-89.8267049,162151.8
3151,WI,Rusk,44.7862968,-89.8267049,14132.2
3152,WI,St. Croix,44.7862968,-89.8267049,88732.4
3153,WI,Sauk,44.7862968,-89.8267049,63922.4
3154,WI,Sawyer,44.7862968,-89.8267049,16399.4
3155,WI,Shawano,44.7862968,-89.8267049,40903.8
3156,WI,Sheboygan,44.7862968,-89.8267049,115177.6
3157,WI,Taylor,44.7862968,-89.8267049,20325.0
3158,WI,Trempealeau,44.7862968,-89.8267049,29499.2
3159,WI,Vernon,44.7862968,-89.8267049,30633.2
3160,WI,Vilas,44.7862968,-89.8267049,21750.8
3161,WI,Walworth,44.7862968,-89.8267049,103074.0
3162,WI,Washburn,44.7862968,-89.8267049,15687.8
3163,WI,Washington,44.7862968,-89.8267049,134925.0
3164,WI,Waukesha,44.7862968,-89.8267049,400475.4
3165,WI,Waupaca,44.7862968,-89.8267049,51244.8
3166,WI,Waushara,44.7862968,-89.8267049,24193.0
3167,WI,Winnebago,44.7862968,-89.8267049,170410.8
3168,WI,Wood,44.7862968,-89.8267049,73112.0
3169,WY,Wyoming,43.000325,-107.5545669,581023.8
3170,WY,Albany,43.000325,-107.5545669,38390.0
3171,WY,Big Horn,43.000325,-107.5545669,11882.4
3172,WY,Campbell,43.000325,-107.5545669,47409.0
3173,WY,Carbon,43.000325,-107.5545669,15246.6
3174,WY,Converse,43.000325,-107.5545669,13920.8
3175,WY,Crook,43.000325,-107.5545669,7472.0
3176,WY,Fremont,43.000325,-107.5545669,39811.8
3177,WY,Goshen,43.000325,-107.5545669,13342.4
3178,WY,Hot Springs,43.000325,-107.5545669,4607.4
3179,WY,Johnson,43.000325,-107.5545669,8486.6
3180,WY,Laramie,43.000325,-107.5545669,98319.6
3181,WY,Lincoln,43.000325,-107.5545669,19274.4
3182,WY,Natrona,43.000325,-107.5545669,80333.0
3183,WY,Niobrara,43.000325,-107.5545669,2422.4
3184,WY,Park,43.000325,-107.5545669,29147.8
3185,WY,Platte,43.000325,-107.5545669,8582.0
3186,WY,Sheridan,43.000325,-107.5545669,30139.6
3187,WY,Sublette,43.000325,-107.5545669,9880.0
3188,WY,Sweetwater,43.000325,-107.5545669,43521.2
3189,WY,Teton,43.000325,-107.5545669,23279.6
3190,WY,Uinta,43.000325,-107.5545669,20478.8
3191,WY,Washakie,43.000325,-107.5545669,8027.0
3192,WY,Weston,43.000325,-107.5545669,7049.4
